"date","commodity","price","Reference","beginning_stocks_usda","crush_usda","domestic_consumption_usda","ending_stocks_usda","exports_usda","feed_waste_dom_cons_usda","food_use_dom_cons_usda","imports_usda","industrial_dom_cons_usda","production_usda","total_distribution_usda","total_Supply_usda"
"2016-08-31","Coconut",1575,"World",37.25,433.14,259.5,37.11,143.06,2.64,130.64,129.31,126.22,273.11,439.67,439.67
"2016-07-31","Coconut",1515,"World",36.48,432.19,259.52,37.53,141.61,2.61,131.24,129.63,125.67,272.56,438.67,438.67
"2016-06-30","Coconut",1547.95,"World",35.71,431.25,259.54,37.96,140.17,2.58,131.83,129.96,125.12,272,437.67,437.67
"2016-05-31","Coconut",1439.5,"World",34.94,430.31,259.56,38.38,138.72,2.56,132.43,130.28,124.58,271.44,436.67,436.67
"2016-04-30","Coconut",1580.95,"World",34.17,429.36,259.58,38.81,137.28,2.53,133.03,130.61,124.03,270.89,435.67,435.67
"2016-03-31","Coconut",1440.48,"World",33.4,428.42,259.6,39.23,135.83,2.5,133.62,130.94,123.48,270.33,434.67,434.67
"2016-02-29","Coconut",1218.93,"World",32.62,427.47,259.62,39.65,134.39,2.47,134.22,131.26,122.93,269.78,433.67,433.67
"2016-01-31","Coconut",1152,"World",31.85,426.53,259.65,40.08,132.94,2.44,134.82,131.59,122.38,269.22,432.67,432.67
"2015-12-31","Coconut",1150,"World",31.08,425.58,259.67,40.5,131.5,2.42,135.42,131.92,121.83,268.67,431.67,431.67
"2015-11-30","Coconut",1071.07,"World",31.24,426.27,260.12,39.72,134.02,2.46,135.99,133.58,121.68,269.04,433.86,433.86
"2015-10-31","Coconut",1104.09,"World",31.4,426.96,260.58,38.93,136.54,2.5,136.56,135.24,121.53,269.42,436.06,436.06
"2015-09-30","Coconut",1051.59,"World",31.56,427.65,261.04,38.15,139.06,2.54,137.12,136.9,121.38,269.79,438.25,438.25
"2015-08-31","Coconut",1032.38,"World",31.72,428.33,261.5,37.36,141.58,2.58,137.69,138.56,121.22,270.17,440.44,440.44
"2015-07-31","Coconut",1103.04,"World",31.88,429.02,261.96,36.58,144.1,2.62,138.26,140.22,121.07,270.54,442.64,442.64
"2015-06-30","Coconut",1123.64,"World",32.04,429.71,262.42,35.79,146.62,2.67,138.83,141.88,120.92,270.92,444.83,444.83
"2015-05-31","Coconut",1131.94,"World",32.2,430.4,262.88,35.01,149.15,2.71,139.4,143.53,120.76,271.29,447.03,447.03
"2015-04-30","Coconut",1077.5,"World",32.36,431.08,263.33,34.22,151.67,2.75,139.97,145.19,120.61,271.67,449.22,449.22
"2015-03-31","Coconut",1090.68,"World",32.52,431.77,263.79,33.44,154.19,2.79,140.54,146.85,120.46,272.04,451.42,451.42
"2015-02-28","Coconut",1160.5,"World",32.68,432.46,264.25,32.65,156.71,2.83,141.11,148.51,120.31,272.42,453.61,453.61
"2015-01-31","Coconut",1145.71,"World",32.84,433.15,264.71,31.87,159.23,2.88,141.68,150.17,120.15,272.79,455.81,455.81
"2014-12-31","Coconut",1212.14,"World",33,433.83,265.17,31.08,161.75,2.92,142.25,151.83,120,273.17,458,458
"2014-11-30","Coconut",1191.63,"World",33.78,433.99,265.49,31.24,161.56,2.92,142.28,151.24,120.29,273.26,458.29,458.29
"2014-10-31","Coconut",1148.7,"World",34.57,434.15,265.81,31.4,161.38,2.92,142.31,150.65,120.58,273.36,458.58,458.58
"2014-09-30","Coconut",1193.41,"World",35.35,434.31,266.12,31.56,161.19,2.92,142.33,150.06,120.88,273.46,458.88,458.88
"2014-08-31","Coconut",1187.62,"World",36.14,434.47,266.44,31.72,161,2.92,142.36,149.47,121.17,273.56,459.17,459.17
"2014-07-31","Coconut",1255.22,"World",36.92,434.63,266.76,31.88,160.81,2.92,142.39,148.88,121.46,273.65,459.46,459.46
"2014-06-30","Coconut",1393.25,"World",37.71,434.79,267.08,32.04,160.62,2.92,142.42,148.29,121.75,273.75,459.75,459.75
"2014-05-31","Coconut",1413.25,"World",38.49,434.95,267.4,32.2,160.44,2.92,142.44,147.7,122.04,273.85,460.04,460.04
"2014-04-30","Coconut",1356.13,"World",39.28,435.11,267.72,32.36,160.25,2.92,142.47,147.11,122.33,273.94,460.33,460.33
"2014-03-31","Coconut",1389.05,"World",40.06,435.27,268.04,32.52,160.06,2.92,142.5,146.52,122.62,274.04,460.62,460.62
"2014-02-28","Coconut",1364,"World",40.85,435.43,268.36,32.68,159.88,2.92,142.53,145.93,122.92,274.14,460.92,460.92
"2014-01-31","Coconut",1269.09,"World",41.63,435.59,268.68,32.84,159.69,2.92,142.56,145.34,123.21,274.24,461.21,461.21
"2013-12-31","Coconut",1270,"World",42.42,435.75,269,33,159.5,2.92,142.58,144.75,123.5,274.33,461.5,461.5
"2013-11-30","Coconut",1274.5,"World",43.29,438.68,271.7,33.78,159.58,2.92,144.27,145.81,124.51,275.96,465.06,465.06
"2013-10-31","Coconut",985.65,"World",44.17,441.61,274.4,34.57,159.65,2.92,145.96,146.88,125.53,277.58,468.62,468.62
"2013-09-30","Coconut",985.24,"World",45.04,444.54,277.1,35.35,159.73,2.92,147.65,147.94,126.54,279.21,472.19,472.19
"2013-08-31","Coconut",892.61,"World",45.92,447.47,279.81,36.14,159.81,2.92,149.33,149,127.56,280.83,475.75,475.75
"2013-07-31","Coconut",860.43,"World",46.79,450.4,282.51,36.92,159.88,2.92,151.02,150.06,128.57,282.46,479.31,479.31
"2013-06-30","Coconut",890.63,"World",47.67,453.33,285.21,37.71,159.96,2.92,152.71,151.12,129.58,284.08,482.88,482.88
"2013-05-31","Coconut",822.5,"World",48.54,456.26,287.91,38.49,160.03,2.92,154.4,152.19,130.6,285.71,486.44,486.44
"2013-04-30","Coconut",791.43,"World",49.42,459.19,290.61,39.28,160.11,2.92,156.08,153.25,131.61,287.33,490,490
"2013-03-31","Coconut",818.75,"World",50.29,462.12,293.31,40.06,160.19,2.92,157.77,154.31,132.62,288.96,493.56,493.56
"2013-02-28","Coconut",853.25,"World",51.17,465.06,296.01,40.85,160.26,2.92,159.46,155.38,133.64,290.58,497.12,497.12
"2013-01-31","Coconut",828.64,"World",52.04,467.99,298.72,41.63,160.34,2.92,161.15,156.44,134.65,292.21,500.69,500.69
"2012-12-31","Coconut",785,"World",52.92,470.92,301.42,42.42,160.42,2.92,162.83,157.5,135.67,293.83,504.25,504.25
"2012-11-30","Coconut",848,"World",53.83,468.28,299.91,43.29,159.97,2.9,162.38,157.1,134.63,292.25,503.17,503.17
"2012-10-31","Coconut",898,"World",54.74,465.64,298.4,44.17,159.53,2.88,161.93,156.69,133.6,290.67,502.1,502.1
"2012-09-30","Coconut",967,"World",55.65,463,296.9,45.04,159.08,2.85,161.48,156.29,132.56,289.08,501.02,501.02
"2012-08-31","Coconut",1001,"World",56.56,460.36,295.39,45.92,158.64,2.83,161.03,155.89,131.53,287.5,499.94,499.94
"2012-07-31","Coconut",1070,"World",57.47,457.72,293.88,46.79,158.19,2.81,160.58,155.49,130.49,285.92,498.87,498.87
"2012-06-30","Coconut",1058,"World",58.38,455.08,292.38,47.67,157.75,2.79,160.12,155.08,129.46,284.33,497.79,497.79
"2012-05-31","Coconut",1155,"World",59.28,452.44,290.87,48.54,157.31,2.77,159.67,154.68,128.42,282.75,496.72,496.72
"2012-04-30","Coconut",1348,"World",60.19,449.81,289.36,49.42,156.86,2.75,159.22,154.28,127.39,281.17,495.64,495.64
"2012-03-31","Coconut",1338,"World",61.1,447.17,287.85,50.29,156.42,2.73,158.77,153.88,126.35,279.58,494.56,494.56
"2012-02-29","Coconut",1411,"World",62.01,444.53,286.35,51.17,155.97,2.71,158.32,153.47,125.32,278,493.49,493.49
"2012-01-31","Coconut",1451,"World",62.92,441.89,284.84,52.04,155.53,2.69,157.87,153.07,124.28,276.42,492.41,492.41
"2011-12-31","Coconut",1445,"World",63.83,439.25,283.33,52.92,155.08,2.67,157.42,152.67,123.25,274.83,491.33,491.33
"2011-11-30","Coconut",1479,"World",63.74,441.47,283.8,53.83,154.67,2.68,157,152.31,124.12,276.24,492.29,492.29
"2011-10-31","Coconut",1208,"World",63.65,443.69,284.26,54.74,154.25,2.69,156.58,151.96,124.99,277.64,493.25,493.25
"2011-09-30","Coconut",1305,"World",63.56,445.92,284.73,55.65,153.83,2.71,156.17,151.6,125.85,279.04,494.21,494.21
"2011-08-31","Coconut",1454,"World",63.47,448.14,285.19,56.56,153.42,2.72,155.75,151.25,126.72,280.44,495.17,495.17
"2011-07-31","Coconut",1662,"World",63.38,450.36,285.66,57.47,153,2.74,155.33,150.9,127.59,281.85,496.12,496.12
"2011-06-30","Coconut",1803,"World",63.29,452.58,286.12,58.38,152.58,2.75,154.92,150.54,128.46,283.25,497.08,497.08
"2011-05-31","Coconut",2097,"World",63.2,454.81,286.59,59.28,152.17,2.76,154.5,150.19,129.33,284.65,498.04,498.04
"2011-04-30","Coconut",2089,"World",63.11,457.03,287.06,60.19,151.75,2.78,154.08,149.83,130.19,286.06,499,499
"2011-03-31","Coconut",1925,"World",63.02,459.25,287.52,61.1,151.33,2.79,153.67,149.48,131.06,287.46,499.96,499.96
"2011-02-28","Coconut",2256,"World",62.93,461.47,287.99,62.01,150.92,2.81,153.25,149.12,131.93,288.86,500.92,500.92
"2011-01-31","Coconut",2038,"World",62.84,463.69,288.45,62.92,150.5,2.82,152.83,148.77,132.8,290.26,501.88,501.88
"2010-12-31","Coconut",1715,"World",62.75,465.92,288.92,63.83,150.08,2.83,152.42,148.42,133.67,291.67,502.83,502.83
"2010-11-30","Coconut",1512,"World",63.47,464.46,290.62,63.74,151.95,2.86,153.92,152.03,133.84,290.82,506.31,506.31
"2010-10-31","Coconut",1412,"World",64.18,463,292.32,63.65,153.82,2.89,155.42,155.64,134.01,289.97,509.79,509.79
"2010-09-30","Coconut",1275,"World",64.9,461.54,294.02,63.56,155.69,2.92,156.92,159.25,134.19,289.12,513.27,513.27
"2010-08-31","Coconut",1170,"World",65.61,460.08,295.72,63.47,157.56,2.94,158.42,162.86,134.36,288.28,516.75,516.75
"2010-07-31","Coconut",1031,"World",66.33,458.62,297.42,63.38,159.42,2.97,159.92,166.47,134.53,287.43,520.23,520.23
"2010-06-30","Coconut",993,"World",67.04,457.17,299.12,63.29,161.29,3,161.42,170.08,134.71,286.58,523.71,523.71
"2010-05-31","Coconut",932,"World",67.76,455.71,300.83,63.2,163.16,3.03,162.92,173.69,134.88,285.74,527.19,527.19
"2010-04-30","Coconut",940,"World",68.47,454.25,302.53,63.11,165.03,3.06,164.42,177.31,135.06,284.89,530.67,530.67
"2010-03-31","Coconut",921,"World",69.19,452.79,304.23,63.02,166.9,3.08,165.92,180.92,135.23,284.04,534.15,534.15
"2010-02-28","Coconut",798,"World",69.9,451.33,305.93,62.93,168.76,3.11,167.42,184.53,135.4,283.19,537.62,537.62
"2010-01-31","Coconut",784,"World",70.62,449.88,307.63,62.84,170.63,3.14,168.92,188.14,135.58,282.35,541.1,541.1
"2009-12-31","Coconut",768,"World",71.33,448.42,309.33,62.75,172.5,3.17,170.42,191.75,135.75,281.5,544.58,544.58
"2009-11-30","Coconut",729,"World",69.24,446.89,305.43,63.47,168.38,3.16,167.49,187.4,134.78,280.64,537.27,537.27
"2009-10-31","Coconut",706,"World",67.14,445.36,301.53,64.18,164.25,3.15,164.57,183.04,133.81,279.78,529.96,529.96
"2009-09-30","Coconut",701,"World",65.04,443.83,297.62,64.9,160.12,3.15,161.65,178.69,132.83,278.92,522.65,522.65
"2009-08-31","Coconut",747,"World",62.94,442.31,293.72,65.61,156,3.14,158.72,174.33,131.86,278.06,515.33,515.33
"2009-07-31","Coconut",685,"World",60.85,440.78,289.82,66.33,151.88,3.13,155.8,169.98,130.89,277.19,508.02,508.02
"2009-06-30","Coconut",747,"World",58.75,439.25,285.92,67.04,147.75,3.12,152.88,165.62,129.92,276.33,500.71,500.71
"2009-05-31","Coconut",842.5,"World",56.65,437.72,282.01,67.76,143.62,3.12,149.95,161.27,128.94,275.47,493.4,493.4
"2009-04-30","Coconut",747,"World",54.56,436.19,278.11,68.47,139.5,3.11,147.03,156.92,127.97,274.61,486.08,486.08
"2009-03-31","Coconut",625,"World",52.46,434.67,274.21,69.19,135.38,3.1,144.1,152.56,127,273.75,478.77,478.77
"2009-02-28","Coconut",673,"World",50.36,433.14,270.31,69.9,131.25,3.1,141.18,148.21,126.03,272.89,471.46,471.46
"2009-01-31","Coconut",734,"World",48.26,431.61,266.4,70.62,127.12,3.09,138.26,143.85,125.06,272.03,464.15,464.15
"2008-12-31","Coconut",740,"World",46.17,430.08,262.5,71.33,123,3.08,135.33,139.5,124.08,271.17,456.83,456.83
"2008-11-30","Coconut",719,"World",45.72,430.85,263.01,69.24,126.12,3.01,136.2,141.11,123.81,271.54,458.37,458.37
"2008-10-31","Coconut",856,"World",45.26,431.62,263.53,67.14,129.24,2.93,137.07,142.72,123.53,271.92,459.9,459.9
"2008-09-30","Coconut",1110,"World",44.81,432.4,264.04,65.04,132.35,2.85,137.94,144.33,123.25,272.29,461.44,461.44
"2008-08-31","Coconut",1193,"World",44.36,433.17,264.56,62.94,135.47,2.78,138.81,145.94,122.97,272.67,462.97,462.97
"2008-07-31","Coconut",1436,"World",43.91,433.94,265.07,60.85,138.59,2.7,139.67,147.56,122.69,273.04,464.51,464.51
"2008-06-30","Coconut",1551,"World",43.46,434.71,265.58,58.75,141.71,2.62,140.54,149.17,122.42,273.42,466.04,466.04
"2008-05-31","Coconut",1502,"World",43.01,435.48,266.1,56.65,144.83,2.55,141.41,150.78,122.14,273.79,467.58,467.58
"2008-04-30","Coconut",1443,"World",42.56,436.25,266.61,54.56,147.94,2.47,142.28,152.39,121.86,274.17,469.11,469.11
"2008-03-31","Coconut",1471,"World",42.1,437.02,267.12,52.46,151.06,2.4,143.15,154,121.58,274.54,470.65,470.65
"2008-02-29","Coconut",1382,"World",41.65,437.79,267.64,50.36,154.18,2.32,144.01,155.61,121.31,274.92,472.18,472.18
"2008-01-31","Coconut",1285,"World",41.2,438.56,268.15,48.26,157.3,2.24,144.88,157.22,121.03,275.29,473.72,473.72
"2007-12-31","Coconut",1153,"World",40.75,439.33,268.67,46.17,160.42,2.17,145.75,158.83,120.75,275.67,475.25,475.25
"2007-11-30","Coconut",1131,"World",40.6,435.7,267.78,45.72,159.12,2.6,144.93,158.62,120.25,273.4,472.62,472.62
"2007-10-31","Coconut",1010,"World",40.44,432.07,266.89,45.26,157.83,3.03,144.11,158.4,119.75,271.14,469.99,469.99
"2007-09-30","Coconut",930,"World",40.29,428.44,266,44.81,156.54,3.46,143.29,158.19,119.25,268.88,467.35,467.35
"2007-08-31","Coconut",910,"World",40.14,424.81,265.11,44.36,155.25,3.89,142.47,157.97,118.75,266.61,464.72,464.72
"2007-07-31","Coconut",929,"World",39.99,421.17,264.22,43.91,153.96,4.32,141.65,157.76,118.25,264.35,462.09,462.09
"2007-06-30","Coconut",979,"World",39.83,417.54,263.33,43.46,152.67,4.75,140.83,157.54,117.75,262.08,459.46,459.46
"2007-05-31","Coconut",894,"World",39.68,413.91,262.44,43.01,151.38,5.18,140.01,157.33,117.25,259.82,456.83,456.83
"2007-04-30","Coconut",827.5,"World",39.53,410.28,261.56,42.56,150.08,5.61,139.19,157.11,116.75,257.56,454.19,454.19
"2007-03-31","Coconut",769,"World",39.38,406.65,260.67,42.1,148.79,6.04,138.38,156.9,116.25,255.29,451.56,451.56
"2007-02-28","Coconut",763,"World",39.22,403.01,259.78,41.65,147.5,6.47,137.56,156.68,115.75,253.03,448.93,448.93
"2007-01-31","Coconut",731,"World",39.07,399.38,258.89,41.2,146.21,6.9,136.74,156.47,115.25,250.76,446.3,446.3
"2006-12-31","Coconut",731.667,"World",38.92,395.75,258,40.75,144.92,7.33,135.92,156.25,114.75,248.5,443.67,443.67
"2006-11-30","Coconut",656,"World",39.09,398.74,259.1,40.6,147.09,7.74,136.74,157.38,114.63,250.33,446.79,446.79
"2006-10-31","Coconut",626,"World",39.26,401.74,260.21,40.44,149.26,8.14,137.56,158.5,114.51,252.15,449.92,449.92
"2006-09-30","Coconut",609,"World",39.44,404.73,261.31,40.29,151.44,8.54,138.38,159.62,114.4,253.98,453.04,453.04
"2006-08-31","Coconut",606,"World",39.61,407.72,262.42,40.14,153.61,8.94,139.19,160.75,114.28,255.81,456.17,456.17
"2006-07-31","Coconut",583.25,"World",39.78,410.72,263.52,39.99,155.78,9.35,140.01,161.88,114.16,257.63,459.29,459.29
"2006-06-30","Coconut",575,"World",39.96,413.71,264.62,39.83,157.96,9.75,140.83,163,114.04,259.46,462.42,462.42
"2006-05-31","Coconut",583,"World",40.13,416.7,265.73,39.68,160.13,10.15,141.65,164.12,113.92,261.28,465.54,465.54
"2006-04-30","Coconut",578,"World",40.31,419.69,266.83,39.53,162.31,10.56,142.47,165.25,113.81,263.11,468.67,468.67
"2006-03-31","Coconut",575,"World",40.48,422.69,267.94,39.38,164.48,10.96,143.29,166.38,113.69,264.94,471.79,471.79
"2006-02-28","Coconut",591,"World",40.65,425.68,269.04,39.22,166.65,11.36,144.11,167.5,113.57,266.76,474.92,474.92
"2006-01-31","Coconut",569,"World",40.83,428.67,270.15,39.07,168.83,11.76,144.93,168.62,113.45,268.59,478.04,478.04
"2005-12-31","Coconut",553,"World",41,431.67,271.25,38.92,171,12.17,145.75,169.75,113.33,270.42,481.17,481.17
"2005-11-30","Coconut",582,"World",41.35,432.37,270.81,39.09,171.21,11.76,145.82,168.84,113.23,270.91,481.1,481.1
"2005-10-31","Coconut",587,"World",41.71,433.07,270.36,39.26,171.42,11.35,145.89,167.93,113.12,271.4,481.04,481.04
"2005-09-30","Coconut",559,"World",42.06,433.77,269.92,39.44,171.62,10.94,145.96,167.02,113.02,271.9,480.98,480.98
"2005-08-31","Coconut",550,"World",42.42,434.47,269.47,39.61,171.83,10.53,146.03,166.11,112.92,272.39,480.92,480.92
"2005-07-31","Coconut",606,"World",42.77,435.17,269.03,39.78,172.04,10.12,146.1,165.2,112.81,272.88,480.85,480.85
"2005-06-30","Coconut",638.75,"World",43.12,435.88,268.58,39.96,172.25,9.71,146.17,164.29,112.71,273.38,480.79,480.79
"2005-05-31","Coconut",647,"World",43.48,436.58,268.14,40.13,172.46,9.3,146.24,163.38,112.6,273.87,480.73,480.73
"2005-04-30","Coconut",679,"World",43.83,437.28,267.69,40.31,172.67,8.89,146.31,162.47,112.5,274.36,480.67,480.67
"2005-03-31","Coconut",710,"World",44.19,437.98,267.25,40.48,172.88,8.48,146.38,161.56,112.4,274.85,480.6,480.6
"2005-02-28","Coconut",646,"World",44.54,438.68,266.81,40.65,173.08,8.07,146.44,160.65,112.29,275.35,480.54,480.54
"2005-01-31","Coconut",646,"World",44.9,439.38,266.36,40.83,173.29,7.66,146.51,159.74,112.19,275.84,480.48,480.48
"2004-12-31","Coconut",654,"World",45.25,440.08,265.92,41,173.5,7.25,146.58,158.83,112.08,276.33,480.42,480.42
"2004-11-30","Coconut",659,"World",46.01,438.56,265.73,41.35,171.44,7.5,146.17,157.25,112.06,275.26,478.52,478.52
"2004-10-31","Coconut",642,"World",46.78,437.04,265.54,41.71,169.38,7.75,145.75,155.67,112.04,274.18,476.62,476.62
"2004-09-30","Coconut",657,"World",47.54,435.52,265.35,42.06,167.31,8,145.33,154.08,112.02,273.1,474.73,474.73
"2004-08-31","Coconut",627,"World",48.31,434,265.17,42.42,165.25,8.25,144.92,152.5,112,272.03,472.83,472.83
"2004-07-31","Coconut",669,"World",49.07,432.48,264.98,42.77,163.19,8.5,144.5,150.92,111.98,270.95,470.94,470.94
"2004-06-30","Coconut",658,"World",49.83,430.96,264.79,43.12,161.12,8.75,144.08,149.33,111.96,269.88,469.04,469.04
"2004-05-31","Coconut",716,"World",50.6,429.44,264.6,43.48,159.06,9,143.67,147.75,111.94,268.8,467.15,467.15
"2004-04-30","Coconut",736,"World",51.36,427.92,264.42,43.83,157,9.25,143.25,146.17,111.92,267.72,465.25,465.25
"2004-03-31","Coconut",685,"World",52.12,426.4,264.23,44.19,154.94,9.5,142.83,144.58,111.9,266.65,463.35,463.35
"2004-02-29","Coconut",642,"World",52.89,424.88,264.04,44.54,152.88,9.75,142.42,143,111.88,265.57,461.46,461.46
"2004-01-31","Coconut",584,"World",53.65,423.35,263.85,44.9,150.81,10,142,141.42,111.85,264.49,459.56,459.56
"2003-12-31","Coconut",583,"World",54.42,421.83,263.67,45.25,148.75,10.25,141.58,139.83,111.83,263.42,457.67,457.67
"2003-11-30","Coconut",515,"World",53.45,420.54,263.04,46.01,148.39,10.16,141.97,141.29,110.91,262.7,457.44,457.44
"2003-10-31","Coconut",487,"World",52.49,419.25,262.42,46.78,148.03,10.07,142.36,142.75,109.99,261.99,457.22,457.22
"2003-09-30","Coconut",431,"World",51.52,417.96,261.79,47.54,147.67,9.98,142.75,144.21,109.06,261.27,457,457
"2003-08-31","Coconut",421,"World",50.56,416.67,261.17,48.31,147.31,9.89,143.14,145.67,108.14,260.56,456.78,456.78
"2003-07-31","Coconut",439,"World",49.59,415.38,260.54,49.07,146.94,9.8,143.53,147.12,107.22,259.84,456.56,456.56
"2003-06-30","Coconut",459,"World",48.62,414.08,259.92,49.83,146.58,9.71,143.92,148.58,106.29,259.12,456.33,456.33
"2003-05-31","Coconut",440,"World",47.66,412.79,259.29,50.6,146.22,9.62,144.31,150.04,105.37,258.41,456.11,456.11
"2003-04-30","Coconut",421,"World",46.69,411.5,258.67,51.36,145.86,9.53,144.69,151.5,104.44,257.69,455.89,455.89
"2003-03-31","Coconut",441,"World",45.73,410.21,258.04,52.12,145.5,9.44,145.08,152.96,103.52,256.98,455.67,455.67
"2003-02-28","Coconut",477,"World",44.76,408.92,257.42,52.89,145.14,9.35,145.47,154.42,102.6,256.26,455.44,455.44
"2003-01-31","Coconut",494,"World",43.8,407.62,256.79,53.65,144.78,9.26,145.86,155.88,101.67,255.55,455.22,455.22
"2002-12-31","Coconut",482,"World",42.83,406.33,256.17,54.42,144.42,9.17,146.25,157.33,100.75,254.83,455,455
"2002-11-30","Coconut",457,"World",42.84,406.51,256.44,53.45,144.82,9.4,146.26,156.93,100.78,254.94,454.72,454.72
"2002-10-31","Coconut",434,"World",42.85,406.68,256.72,52.49,145.22,9.62,146.28,156.53,100.82,255.06,454.43,454.43
"2002-09-30","Coconut",410,"World",42.85,406.85,257,51.52,145.62,9.85,146.29,156.12,100.85,255.17,454.15,454.15
"2002-08-31","Coconut",443,"World",42.86,407.03,257.28,50.56,146.03,10.08,146.31,155.72,100.89,255.28,453.86,453.86
"2002-07-31","Coconut",445,"World",42.87,407.2,257.56,49.59,146.43,10.31,146.32,155.32,100.92,255.39,453.58,453.58
"2002-06-30","Coconut",446,"World",42.88,407.38,257.83,48.62,146.83,10.54,146.33,154.92,100.96,255.5,453.29,453.29
"2002-05-31","Coconut",420,"World",42.88,407.55,258.11,47.66,147.24,10.77,146.35,154.51,100.99,255.61,453.01,453.01
"2002-04-30","Coconut",411,"World",42.89,407.72,258.39,46.69,147.64,11,146.36,154.11,101.03,255.72,452.72,452.72
"2002-03-31","Coconut",366,"World",42.9,407.9,258.67,45.73,148.04,11.23,146.38,153.71,101.06,255.83,452.44,452.44
"2002-02-28","Coconut",376,"World",42.9,408.07,258.94,44.76,148.44,11.46,146.39,153.31,101.1,255.94,452.15,452.15
"2002-01-31","Coconut",362,"World",42.91,408.24,259.22,43.8,148.85,11.69,146.4,152.9,101.13,256.06,451.87,451.87
"2001-12-31","Coconut",339,"World",42.92,408.42,259.5,42.83,149.25,11.92,146.42,152.5,101.17,256.17,451.58,451.58
"2001-11-30","Coconut",330,"World",40.72,413.08,259.57,42.84,149.51,11.85,147.15,152.08,100.57,259.11,451.92,451.92
"2001-10-31","Coconut",307,"World",38.53,417.74,259.64,42.85,149.76,11.79,147.88,151.67,99.97,262.06,452.25,452.25
"2001-09-30","Coconut",322,"World",36.33,422.4,259.71,42.85,150.02,11.73,148.6,151.25,99.38,265,452.58,452.58
"2001-08-31","Coconut",363,"World",34.14,427.06,259.78,42.86,150.28,11.67,149.33,150.83,98.78,267.94,452.92,452.92
"2001-07-31","Coconut",358,"World",31.94,431.72,259.85,42.87,150.53,11.6,150.06,150.42,98.18,270.89,453.25,453.25
"2001-06-30","Coconut",317,"World",29.75,436.38,259.92,42.88,150.79,11.54,150.79,150,97.58,273.83,453.58,453.58
"2001-05-31","Coconut",295,"World",27.56,441.03,259.99,42.88,151.05,11.48,151.52,149.58,96.99,276.78,453.92,453.92
"2001-04-30","Coconut",293,"World",25.36,445.69,260.06,42.89,151.31,11.42,152.25,149.17,96.39,279.72,454.25,454.25
"2001-03-31","Coconut",289,"World",23.17,450.35,260.12,42.9,151.56,11.35,152.98,148.75,95.79,282.67,454.58,454.58
"2001-02-28","Coconut",285,"World",20.97,455.01,260.19,42.9,151.82,11.29,153.71,148.33,95.19,285.61,454.92,454.92
"2001-01-31","Coconut",319,"World",18.78,459.67,260.26,42.91,152.08,11.23,154.44,147.92,94.6,288.56,455.25,455.25
"2000-12-31","Coconut",329,"World",16.58,464.33,260.33,42.92,152.33,11.17,155.17,147.5,94,291.5,455.58,455.58
